Reactant,product,5p dft,5p catscore,accuracy,10p dft,10p catscore,accuracy,20p dft,20p catscore,accuracy,50p dft,50p catscore,accuracy,100p dft,100p catscore,accuracy,1layer,1layer catscore,accuracy,2layer,2layer catscore,accuracy,3layer,3layer catscore,accuracy,4layer,4layer catscore,accuracy,5layer,5layer catscore,accuracy,base dft,base catscore,accuracy,large dft,large catscore,accuracy,target dft,f_theta,accuracy
O=C1CCC/C1=C\c1ccccc1,O=C1CCC[C@H]1Cc1ccccc1,0.9115901468,0.9654184682,1,0.9004640259,0.9540276824,1,0.6716148149,0.9471807598,1,0.9829929604,0.9309164254,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654186912,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654185797,1,0.9829929604,0.9654185797,1,0.9702172465,0.946346346,1
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,not_found,0.1621796593,0,not_found,0.9750201018,1,not_found,0.1621794079,0,not_found,0.1621794079,0,not_found,0.911822213,1,not_found,0.911822607,1,not_found,0.911822213,1,not_found,0.911822213,1,not_found,0.911822213,1,not_found,0.911822213,1,not_found,0.911822213,1,not_found,0.8149841165,1,not_found,0.9852329113,1
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.9500006909,0.03620711744,0,0.9786143717,0.03620704838,0,0.9887831761,0.04902110496,0,0.9994967828,0.03620704838,0,0.9913966774,0.4871820807,0,0.9913966774,0.9663896168,1,0.9994967828,0.9794354263,1,0.9994967828,0.4871820807,0,0.9994967828,0.9900356824,1,0.9913966774,0.4871820807,0,0.9994967828,0.9900356824,1,0.8825435372,0.179040529,0,0.9475965421,0.6208584602,1
Cc1ccccc1C(=O)/C=C1/CCc2ccccc2N1,Cc1ccccc1C(=O)C[C@H]1CCc2ccccc2N1,not_found,0.9278084953,1,not_found,0.9275522143,1,not_found,0.9333266191,1,not_found,0.8865894563,1,not_found,0.9256581927,1,not_found,0.9256580962,1,not_found,0.9256581927,1,not_found,0.9256581927,1,not_found,0.9256581927,1,not_found,0.9256581927,1,not_found,0.9256581927,1,not_found,0.9256581927,1,not_found,0.9256580962,1
C=C1CCCCc2ccccc21,C[C@H]1CCCCc2ccccc21,not_found,0.7995148132,1,not_found,0.1798340116,0,not_found,0.6255431376,1,not_found,0.8625957403,1,not_found,0.7829596037,1,not_found,0.782958647,1,not_found,0.7829596037,1,not_found,0.7829596037,1,not_found,0.7584147559,1,not_found,0.7829596037,1,not_found,0.7829596037,1,not_found,0.664434867,1,not_found,0.7829593004,1
O=C1/C(=C/c2ccccc2)Cc2ccccc21,O=C1c2ccccc2C[C@@H]1Cc1ccccc1,not_found,0.6518165606,1,not_found,0.1028965502,0,not_found,0.6518161526,1,not_found,0.3249705954,0,not_found,0.6518161526,1,not_found,0.6518165606,1,not_found,0.6518161526,1,not_found,0.6518161526,1,not_found,0.6518161526,1,not_found,0.6518161526,1,not_found,0.6518161526,1,not_found,0.1356965195,0,not_found,0.6518165606,1
CC(C)(C)c1ccc2c(c1)C=C(CO)CO2,CC(C)(C)c1ccc2c(c1)C[C@H](CO)CO2,not_found,0.9803158618,1,not_found,0.9513175963,1,not_found,0.9711365401,1,not_found,0.9446696721,1,not_found,0.9850567078,1,not_found,0.9900974953,1,not_found,0.9794511668,1,not_found,0.9874828385,1,not_found,0.9827737753,1,not_found,0.9933446483,1,not_found,0.9898891733,1,not_found,0.9871137374,1,not_found,0.9735778219,1
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.9711982271,0.8479410038,1,0.9795183482,0.3507932752,0,0.9177857514,0.3507932752,0,0.9177857514,0.8479412565,1,0.9776249141,0.8479412565,1,0.9427440621,0.8479412565,1,0.9519125983,0.9969364373,1,0.9519125983,0.9862202519,1,0.9519125983,0.8479412565,1,0.9177857514,0.9862202519,1,0.9369437296,0.9862202519,1,0.9824622687,0.9957538709,1,0.9475247871,0.5604995711,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448047827,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9829490322,1,not_found,0.8594347086,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448047827,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9448047827,1,not_found,0.9829490322,1,not_found,0.5593341971,1
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.908100575,0.8082155694,1,0.910796487,0.9473156366,1,0.9143840185,0.9067288152,1,0.9203104636,0.6833325963,1,0.9150180134,0.5829734672,1,0.9143840185,0.5532518519,1,0.9143840185,0.5532523136,1,0.9143840185,0.5532523136,1,0.9143840185,0.08055339136,0,0.9159882359,0.8797934593,1,0.9180098981,0.1903294563,0,0.9209438085,0.0821729568,0,0.8967661671,0.8859313859,1
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,0.9304632128,0.9445721117,1,0.9697383142,0.9407248389,1,0.9354339477,0.0944788263,0,0.9354339477,0.80301755,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086890116,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.770508923,0.3886647007,0
COC(=O)/C(=C/c1ccccc1)CNC(C)=O,COC(=O)[C@@H](CNC(C)=O)Cc1ccccc1,0.9820465267,0.9251528447,1,0.8112613181,0.9689699293,1,0.9700338053,0.9494406832,1,0.8539912626,0.9782456414,1,0.9914392059,0.9775794099,1,0.9914392059,0.9775795228,1,0.9914392059,0.9775794099,1,0.9914392059,0.9775794099,1,0.9914392059,0.9775794099,1,0.9862568311,0.9775794099,1,0.9558085265,0.9727566646,1,0.8112613181,0.9689699293,1,0.9223555617,0.9778684123,1
COc1cccc2c1C=C(NC(C)=O)CC2,COc1cccc2c1C[C@H](NC(C)=O)CC2,not_found,0.3608610872,0,not_found,0.3608610872,0,not_found,0.3608610872,0,not_found,0.3608610872,0,not_found,0.6019588726,1,not_found,0.08787579491,0,not_found,0.08787608822,0,not_found,0.6019588726,1,not_found,0.0510553991,0,not_found,0.6019588726,1,not_found,0.0510553991,0,not_found,0.0460129396,0,not_found,0.06074071648,0
CCOC(=O)/C=C(/B1OC(C)(C)C(C)(C)O1)c1ccc(F)cc1,CCOC(=O)C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccc(F)cc1,not_found,0.04798888579,0,not_found,0.1191460288,0,not_found,0.0247587408,0,not_found,0.9589225992,1,not_found,0.9798836818,1,not_found,0.9820174197,1,not_found,0.9798836818,1,not_found,0.9820176484,1,not_found,0.9798836818,1,not_found,0.9798836818,1,not_found,0.0247587408,0,not_found,0.9820176484,1,not_found,0.9820173045,1
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,0.9304632128,0.9445721117,1,0.9697383142,0.9407248389,1,0.9354339477,0.0944788263,0,0.9354339477,0.80301755,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086890116,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9354339477,0.8086881561,1,0.9599488634,0.9517015811,1
CCOC(=O)/C=C(/B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,0.7968888509,0.6453962192,1,1.71E-08,0.7121395331,1,0.9696828487,0.7793953154,1,0.9736925502,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9696828487,0.7793953154,1,0.9215511618,0.610393135,1
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@@H](C)NC(C)=O,0.9610425263,0.7757678327,1,0.966737744,0.7757678327,1,0.966737744,0.8595722238,1,0.9557044518,0.7757678327,1,0.966737744,0.7757678327,1,0.9662628102,0.7313291607,1,0.9662628102,0.6693938253,1,0.966737744,0.9168159373,1,0.9662628102,0.7757678327,1,0.922548585,0.8583133927,1,0.9510457697,0.8033209427,1,0.9246660182,0.4218149515,0,0.9819202447,0.8217795053,1
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.7805760211,0.7134466077,1,0.9670057049,0.05926627657,0,0.9484120033,0.9055130724,1,0.8846698326,0.1969711665,0,0.8818454989,0.9163542225,1,0.8650066576,0.9163542225,1,0.7771155398,0.8624279391,1,0.9184174824,0.8624279391,1,0.7771155398,0.7055029337,1,0.7771155398,0.6877063125,1,0.8818454989,0.9163542225,1,0.9081719812,0.1478138486,0,0.9344628988,0.04768948581,0
C/C(=C\c1ccc(C)cc1)C(=O)O,Cc1ccc(C[C@@H](C)C(=O)O)cc1,not_found,0.07972202557,0,not_found,0.02993640127,0,not_found,0.02120277623,0,not_found,0.01219392458,0,not_found,0.9832818336,1,not_found,0.03300930065,0,not_found,0.01219392458,0,not_found,0.01219392458,0,not_found,0.01219392458,0,not_found,0.01219392458,0,not_found,0.01219392458,0,not_found,0.03360113642,0,not_found,0.983281949,1
CC(=O)NC1=CCCc2ccccc21,CC(=O)N[C@@H]1CCCc2ccccc21,0.9119398028,0.457061489,0,0.8013739226,0.2976978124,0,0.9284937134,0.457061489,0,0.7411941375,0.457061489,0,0.9288366156,0.8931390033,1,0.9427708058,0.8931391896,1,0.9698744227,0.9514781324,1,0.9698744227,0.9621356857,1,0.9773116401,0.9723095016,1,0.9427708058,0.8931390033,1,0.9262094487,0.8372734902,1,0.9262094487,0.8372734902,1,0.9698744227,0.9723093893,1
C=C(C[Si](C)(C)C)c1ccccc1,C[C@H](C[Si](C)(C)C)c1ccccc1,not_found,0.9294612259,1,not_found,0.6809187012,1,not_found,8.02E-02,0.00E+00,not_found,0.8576603988,1,not_found,0.1712492051,0,not_found,0.1712489193,0,not_found,0.6745233614,1,not_found,0.1712492051,0,not_found,0.1712492051,0,not_found,0.6745233614,1,not_found,0.9434344533,1,not_found,0.1712492051,0,not_found,0.5274665146,1
C/C=C(\NC(C)=O)C(=O)CC,CCC(=O)[C@H](CC)NC(C)=O,not_found,3.49E-19,0.00E+00,not_found,3.49E-19,0.00E+00,not_found,3.49E-19,0.00E+00,not_found,1.20E-22,0.00E+00,not_found,8.80E-20,0.00E+00,not_found,2.29E-19,0.00E+00,not_found,2.32E-20,0.00E+00,not_found,1.83E-21,0.00E+00,not_found,6.12E-19,0.00E+00,not_found,2.32E-20,0.00E+00,not_found,2.29E-19,0.00E+00,not_found,6.19E-21,0.00E+00,not_found,0,0
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.9019733328,0.9161642706,1,0.8398119895,0.9122770224,1,0.968598686,0.9444122695,1,0.968598686,0.9621833608,1,0.8635456402,0.5386400316,1,0.9443413502,0.856537773,1,0.9443413502,0.9731457684,1,0.9443413502,0.8565375049,1,0.9443413502,0.8565375049,1,0.9443413502,0.9377973929,1,0.960819966,0.9731457684,1,0.9177445355,0.3400428586,0,0.8632836508,0.5414888387,1
C=C(NC(C)=O)c1cccc2ccccc12,CC(=O)N[C@H](C)c1cccc2ccccc12,0.6602676217,0.1241016334,0,0.9295571794,0.9913623672,1,0.834045231,0.1241016334,0,0.2942093407,0.8977607923,1,0.9697673541,0.9261139555,1,0.9686811405,0.1241018405,0,0.622358783,0.9261139555,1,0.9686811405,0.9261139555,1,0.9697673541,0.7833596276,1,0.9697673541,0.3678443591,0,0.2942093407,0.9754543338,1,0.9812233011,0.9934708974,1,0.9812233011,0.9934708974,1
Cc1ccccc1/C=C1\CCCCC1=O,Cc1ccccc1C[C@@H]1CCCCC1=O,not_found,0.9747203615,1,not_found,0.9747203615,1,not_found,0.9637712128,1,not_found,0.9778270214,1,not_found,8.87E-01,1.00E+00,not_found,0.9491564688,1,not_found,0.9491564688,1,not_found,0.9491564688,1,not_found,0.9491564688,1,not_found,0.8375716406,1,not_found,0.9491564688,1,not_found,0.8726066444,1,not_found,0.9561002845,1
COC(=O)/C=C(/C)NC(C)=O,COC(=O)C[C@@H](C)NC(C)=O,0.9157410799,0.8696024476,1,0.1765794189,0.8696024476,1,0.9734981192,0.9438117578,1,0.9996441999,0.8696024476,1,0.9996441999,0.9438117578,1,0.8948045657,0.9438114378,1,0.9734981192,0.07264682063,0,0.534276948,0.4155062213,0,0.9915036385,0.9438117578,1,0.9734981192,0.8141585586,1,0.8340864851,0.07264682063,0,0.9734981192,0.8141585586,1,0.6473497781,0.3058912571,0
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.9304307959,0.05519187569,0,0.9820369612,0.01704844501,0,0.9763824266,0.02544402281,0,0.842129955,0.05519187569,0,0.9954076629,0.9903885584,1,0.917814119,0.958297628,1,0.9176389388,0.9582974102,1,0.917814119,0.9582974102,1,0.917814119,0.9656420395,1,0.9502062807,0.9582974102,1,0.917814119,0.9582974102,1,0.9806494485,0.9894652241,1,0.9468244653,0.5002330479,1
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.9500006909,0.03620704838,0,0.9786143717,0.03620704838,0,0.9887831761,0.04902110496,0,0.9994967828,0.03620704838,0,0.9913966774,0.4871820807,0,0.9913966774,0.9663896168,1,0.9994967828,0.9794354263,1,0.9994967828,0.4871820807,0,0.9994967828,0.9900356824,1,0.9913966774,0.4871820807,0,0.9994967828,0.9900356824,1,0.8825435372,0.179040529,0,0.9994967828,0.9900356824,1
c1ccc(C2=NCCC2)cc1,c1ccc([C@@H]2CCCN2)cc1,not_found,0.9061991711,1,not_found,0.9346365534,1,not_found,0.906262133,1,not_found,0.928471689,1,not_found,0.7053130558,1,not_found,0.9280066003,1,not_found,0.9280066003,1,not_found,0.9280066003,1,not_found,0.9280066003,1,not_found,0.9280066003,1,not_found,0.9440680121,1,not_found,0.8978473968,1,not_found,0.8297811817,1
C=C(c1ccccc1)P(=O)(O)O,C[C@@H](c1ccccc1)P(=O)(O)O,0.8544393206,0.8993371956,1,0.8538074387,0.878955242,1,0.978721889,0.9396316444,1,0.978721889,0.9396316444,1,0.978721889,0.9396316444,1,0.9242154727,0.7984237632,1,0.8623080926,0.884975592,1,0.8623080926,0.884975592,1,0.8623080926,0.7984234657,1,0.978721889,0.884975592,1,0.978721889,0.9396316444,1,0.978721889,0.9396316444,1,0.978721889,0.9396317494,1
O=C(O)/C(=C/c1ccccc1)c1ccccc1,O=C(O)[C@H](Cc1ccccc1)c1ccccc1,0.8801313711,0.6750978298,1,0.8620044388,0.9107554738,1,0.9785674716,0.9382638442,1,0.9785674716,0.9382638442,1,0.9785674716,0.9468341705,1,0.9572689489,0.9382637394,1,0.9572689489,0.9382638442,1,0.9572689489,0.9382638442,1,0.9572689489,0.9382638442,1,0.9572689489,0.6448711248,1,0.9572689489,0.9382638442,1,0.9350041279,0.9389698188,1,0.9381616418,0.9208794806,1
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.978594116,0.1520167593,0,0.9686395202,0.6491947812,1,0.9300672035,0.6491947812,1,0.9584269029,0.1520167593,0,0.9385378627,0.4746700693,0,0.9491555277,0.9733743165,1,0.9541778788,0.5980045017,1,0.9357792585,0.64995109,1,0.9686395202,0.6491947812,1,0.9686395202,0.6491947812,1,0.9491555277,0.9733743165,1,0.9385378627,0.4746700693,0,0.9468479389,0.8915626767,1
CC(C)=C(C(=O)O)c1ccc(F)cc1,CC(C)[C@@H](C(=O)O)c1ccc(F)cc1,not_found,0.8998896676,1,not_found,0.9859622122,1,not_found,0.9844841142,1,not_found,0.8998896676,1,not_found,0.9819526004,1,not_found,0.9844841142,1,not_found,0.9758701349,1,not_found,0.9743700454,1,not_found,0.9844841142,1,not_found,0.9815076198,1,not_found,0.9651187962,1,not_found,0.9818097435,1,not_found,0.9818097435,1
C=C(c1ccccc1)c1ccccc1C(=O)O,C[C@@H](c1ccccc1)c1ccccc1C(=O)O,not_found,0.6993492354,1,not_found,0.06373917498,0,not_found,0.1890746641,0,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.92422316,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1
CCCCc1cc2ccccc2[nH]1,CCCC[C@@H]1Cc2ccccc2N1,not_found,0.5188167291,1,not_found,0.5297207163,1,not_found,0.5998628235,1,not_found,0.542445191,1,not_found,0.9830308286,1,not_found,0.9836127525,1,not_found,0.9836127525,1,not_found,0.9836127525,1,not_found,0.9836127525,1,not_found,0.9836127525,1,not_found,0.9836127525,1,not_found,0.9830308286,1,not_found,0.9830308286,1
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.960564297,0.8897807662,1,0.9588234741,0.1514240841,0,0.9666548682,0.9703705616,1,0.9764304945,0.85866319,1,0.9750559352,0.9874264711,1,0.9666548682,0.9703705616,1,0.9666548682,0.9670201427,1,0.9666548682,0.9670201427,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9773174757,0.9670201427,1,0.9510191639,0.9360658765,1
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.908100575,0.8082149431,1,0.910796487,0.9473156366,1,0.9143840185,0.9067288152,1,0.9203104636,0.6833325963,1,0.9150180134,0.5829734672,1,0.9143840185,0.5532509286,1,0.9143840185,0.5532523136,1,0.9143840185,0.5532523136,1,0.9143840185,0.08055339136,0,0.9159882359,0.8797934593,1,0.9180098981,0.1903294563,0,0.9209438085,0.0821729568,0,0.9108902208,0.2318450231,0
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.978594116,0.1520167593,0,0.9686395202,0.6491947812,1,0.9300672035,0.6491947812,1,0.9584269029,0.1520167593,0,0.9385378627,0.4746700693,0,0.9491555277,0.9733743165,1,0.9541778788,0.5980045017,1,0.9357792585,0.64995109,1,0.9686395202,0.6491947812,1,0.9686395202,0.6491947812,1,0.9491555277,0.9733743165,1,0.9385378627,0.4746700693,0,0.9626342562,0.9740989507,1
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.978594116,0.1520167593,0,0.9686395202,0.6491947812,1,0.9300672035,0.6491947812,1,0.9584269029,0.1520167593,0,0.9385378627,0.4746700693,0,0.9491555277,0.9733743165,1,0.9541778788,0.5980045017,1,0.9357792585,0.64995109,1,0.9686395202,0.6491947812,1,0.9686395202,0.6491947812,1,0.9491555277,0.9733743165,1,0.9385378627,0.4746700693,0,0.9002015396,0.8269168087,1
C=C(c1ccccc1)c1ccccc1C(=O)O,C[C@@H](c1ccccc1)c1ccccc1C(=O)O,not_found,0.6993492354,1,not_found,0.06373917498,0,not_found,0.1890746641,0,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.92422316,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1,not_found,0.9242233666,1
COC(=O)/C(=C/c1ccco1)NC(=O)OCc1ccccc1,COC(=O)[C@@H](Cc1ccco1)NC(=O)OCc1ccccc1,not_found,0.9523453037,1,not_found,0.9960046294,1,not_found,0.9962935048,1,not_found,0.9523453037,1,not_found,0.9883737785,1,not_found,0.9896476725,1,not_found,0.9896476725,1,not_found,0.9896476725,1,not_found,0.9896476725,1,not_found,0.9661448746,1,not_found,0.9661448746,1,not_found,0.9960046294,1,not_found,0.990381197,1
COC(=O)c1ccc(C2=CC(=O)Nc3ccccc3S2)cc1,COC(=O)c1ccc([C@H]2CC(=O)Nc3ccccc3S2)cc1,not_found,0.1822505467,0,not_found,0.1822505467,0,not_found,0.5835022923,1,not_found,0.2679389887,0,not_found,0.95996826,1,not_found,0.9599680383,1,not_found,0.953571177,1,not_found,0.953571177,1,not_found,0.95996826,1,not_found,0.95996826,1,not_found,0.953571177,1,not_found,0.95996826,1,not_found,0.9599680383,1
C/C=C(/c1ccccc1)[Si](C)(C)C,CC[C@@H](c1ccccc1)[Si](C)(C)C,not_found,0.2196870317,0,not_found,0.03148496095,0,not_found,0.2360028416,0,not_found,0.1961449714,0,not_found,0.03968704977,0,not_found,0.08158329996,0,not_found,0.2067571958,0,not_found,0.1095903794,0,not_found,0.194850817,0,not_found,0.1947735527,0,not_found,0.1095903794,0,not_found,0.194850817,0,not_found,0.1117398403,0
C=C(CC)c1ccccc1,CC[C@@H](C)c1ccccc1,0.9263654801,0.4316471359,0,0.9352579602,0.07478000544,0,0.9274596295,0.1681682315,0,0.9469232824,0.333320055,0,0.9289546281,0.9229795941,1,0.9469232824,0.9157987999,1,0.9469232824,0.9157987999,1,0.9452422399,0.9157987999,1,0.9452422399,0.9157987999,1,0.9452422399,0.9157987999,1,0.9469232824,0.9157987999,1,0.9469232824,0.9157987999,1,0.8536512661,0.7948830233,1
C=C(CC)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.9285532919,0.2439347619,0,0.881981655,0.370595182,0,0.8190157002,0.7429488927,1,0.8963553823,0.3022002487,0,0.878527882,0.4988642429,0,0.8963553823,0.6466228973,1,0.8963553823,0.8510972241,1,0.8963553823,0.8258119049,1,0.8963553823,0.8510972241,1,0.8963553823,0.5599208695,1,0.6964870322,0.7429488927,1,0.8963553823,0.8510972241,1,0.9058889098,0.5373088537,1
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.9500006909,0.03620704838,0,0.9786143717,0.03620704838,0,0.9887831761,0.04902110496,0,0.9994967828,0.03620704838,0,0.9913966774,0.4871820807,0,0.9913966774,0.9663896168,1,0.9994967828,0.9794354263,1,0.9994967828,0.4871820807,0,0.9994967828,0.9900356824,1,0.9913966774,0.4871820807,0,0.9994967828,0.9900356824,1,0.8825435372,0.179040529,0,0.9932437892,0.05380651844,0
CCOC(=O)/C=C(\Sc1ccccc1)c1ccc(F)cc1,CCOC(=O)C[C@@H](Sc1ccccc1)c1ccc(F)cc1,not_found,0.02655836333,0,not_found,0.02655836333,0,not_found,0.02476309165,0,not_found,0.019237122,0,not_found,0.0289025243,0,not_found,0.01923719079,0,not_found,0.03651516595,0,not_found,0.0289025243,0,not_found,0.03651516595,0,not_found,0.03651516595,0,not_found,0.03651516595,0,not_found,0.0289025243,0,not_found,0.0289025243,0
CCOC(=O)/C(F)=C/c1ccccc1,CCOC(=O)[C@@H](F)Cc1ccccc1,not_found,0.9096169489,1,not_found,0.9096169489,1,not_found,0.2944420181,0,not_found,0.4359574786,0,not_found,0.4028631996,0,not_found,0.4028631996,0,not_found,0.4359574786,0,not_found,0.4359574786,0,not_found,0.4028631996,0,not_found,0.4028631996,0,not_found,0.869765657,1,not_found,0.7134174575,1,not_found,0.09148573349,0
C=C(NC(C)=O)C(=O)O,CC(=O)N[C@@H](C)C(=O)O,0.8963807297,0.05621817119,0,0.9051972296,0.05621817119,0,0.9051972296,0.05621817119,0,0.9233035057,0.8989612776,1,0.9245315358,0.804429425,1,0.9237937124,0.7882487525,1,0.9233424846,0.734831154,1,0.9237937124,0.804429425,1,0.9398413174,0.9036974829,1,0.9237937124,0.8989612776,1,0.9269134411,0.930987486,1,0.9241443224,0.7882490579,1,0.939550466,0.8923467554,1
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.9711982271,0.8479412565,1,0.9795183482,0.3507932752,0,0.9177857514,0.3507932752,0,0.9177857514,0.8479412565,1,0.9776249141,0.8479412565,1,0.9427440621,0.8479412565,1,0.9519125983,0.9969364373,1,0.9519125983,0.9862202519,1,0.9519125983,0.8479412565,1,0.9177857514,0.9862202519,1,0.9369437296,0.9862202519,1,0.9824622687,0.9957538709,1,0.9180471315,0.2903962683,0
O=C1C[C@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,0.9447093977,0.9512936822,1,1,0.9735893608,1,0.9996156797,0.9620261003,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.9720317073,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1,0.9904876949,0.972031595,1
C=C(B1OC(C)(C)C(C)(C)O1)c1ccc(OC)cc1,COc1ccc([C@H](C)B2OC(C)(C)C(C)(C)O2)cc1,not_found,0.4069763159,0,not_found,0.7923337269,1,not_found,0.4670989604,0,not_found,0.5379571646,1,not_found,0.900175474,1,not_found,0.8938036595,1,not_found,0.8938041389,1,not_found,0.900175474,1,not_found,0.8938041389,1,not_found,0.5046898846,1,not_found,0.8938041389,1,not_found,0.6218727725,1,not_found,0.9001756685,1
C=C(NC(C)=O)c1ccc(F)cc1,CC(=O)N[C@@H](C)c1ccc(F)cc1,0.6404996353,0.8196776426,1,2.71E-05,0.01565152402,0,0.9999808013,0.8196776426,1,0.9999808013,0.8196776426,1,0.9999808013,0.8196776426,1,0.9999808013,0.9863142904,1,0.5016099616,0.9863144061,1,0.5016099616,0.987726589,1,0.5016099616,0.8196776426,1,0.5016099616,0.9466391241,1,0.9999808013,0.8196776426,1,0.9999808013,0.8196776426,1,0.9968281434,0.987726589,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.9304307959,0.05519187569,0,0.9820369612,0.01704844501,0,0.9763824266,0.02544402281,0,0.842129955,0.05519187569,0,0.9954076629,0.9903885584,1,0.917814119,0.9582974102,1,0.9176389388,0.9582974102,1,0.917814119,0.9582974102,1,0.917814119,0.9656420395,1,0.9502062807,0.9582974102,1,0.917814119,0.9582974102,1,0.9806494485,0.9894652241,1,0.9448110501,0.9591255539,1
c1ccc(-c2cc3ccccc3o2)cc1,c1ccc([C@@H]2Cc3ccccc3O2)cc1,not_found,0.9890102579,1,not_found,0.9811233927,1,not_found,0.9890102579,1,not_found,0.9800266838,1,not_found,0.9556774557,1,not_found,0.9564234042,1,not_found,0.9564232938,1,not_found,0.9564232938,1,not_found,0.9564232938,1,not_found,0.9564232938,1,not_found,0.9729472173,1,not_found,0.9564232938,1,not_found,0.9483129875,1
