Reactant,product,ee,nbo_charge,bond_energy,Vbur,L,B1,B5
O=C(NCCO)C1=COc2ccccc2O1,O=C(NCCO)C1COc2ccccc2O1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
CCCC1=CS(=O)(=O)c2ccccc21,CCC[C@H]1CS(=O)(=O)c2ccccc21,0.96,1.528125,-0.45837,0.7880812057,14.24420014,5.070952163,10.5921224
COC(=O)c1ccccc1C1=CCCc2ccccc21,COC(=O)c1ccccc1[C@H]1CCCc2ccccc21,0.96,1.63162,-0.52686,0.7242184588,7.353940497,3.935740127,8.120463618
CCOC(=O)/C=C(\Sc1ccccc1)c1ccc(F)cc1,CCOC(=O)C[C@H](Sc1ccccc1)c1ccc(F)cc1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.96,1.813345,-0.498625,0.7814421823,10.6983385,3.649305943,9.237279499
CC(=O)N/C(=C\[N+](=O)[O-])c1ccc(F)cc1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccc(F)cc1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
COc1c(/C(=C/C(C)=O)c2ccccc2)c(=O)oc2ccccc12,COc1c(C(CC(C)=O)c2ccccc2)c(=O)oc2ccccc12,0.96,1.05464,-0.5521,0.6983845043,9.287136137,5.068636829,9.424313393
C/C(=C\CC(=O)O)c1ccccc1,C[C@H](CCC(=O)O)c1ccccc1,0.96,1.63842,-0.48617,0.8316425177,9.346611427,2.400546514,10.56734848
C=C(c1cccc(OC)c1)P(=O)(OCC)OCC,CCOP(=O)(OCC)C(C)c1cccc(OC)c1,0.96,0.577,-0.451355,0.7651474562,11.84190841,5.106058018,12.38304936
COc1ccc(C(C)NC(C)=O)cc1,C=C(NC(C)=O)c1ccc(OC)cc1,0.96,1.53617,-0.470085,0.6867021524,8.338912212,3.994718242,9.868684879
CC(=O)NC1=CCc2ccccc21,CC(=O)N[C@H]1CCc2ccccc21,0.96,1.777765,-0.50577,0.7899273202,11.64569407,4.188768222,8.699255529
C=C(CC)c1ccc(C(F)(F)F)cc1,CC[C@@H](C)c1ccc(C(F)(F)F)cc1,0.96,1.97807,-0.57191,0.7029852311,9.317490238,4.256944485,7.915118634
C/C(=C\C(=O)c1cccc([N+](=O)[O-])c1)C(=O)O,C[C@H](CC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O,0.96,1.525255,-0.438165,0.7270021897,8.25529121,5.077292466,10.34152513
CC/C=C(\C)C(=O)O,CCC[C@H](C)C(=O)O,0.96,1.34663,-0.544865,0.9372088148,10.27729805,4.144854682,11.87431426
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.96,1.486355,-0.56578,0.8063152255,18.75573616,5.041484356,14.01374078
CCOC(=O)/C(C)=C(/F)C(=O)OCC,CCOC(=O)[C@H](C)[C@H](F)C(=O)OCC,0.96,1.71516,-0.50976,0.7100086191,8.720674279,2.681919152,8.258302799
C/C(=C\C(=O)c1ccc(C)cc1)C(=O)O,Cc1ccc(C(=O)C[C@@H](C)C(=O)O)cc1,0.96,1.525255,-0.438165,0.7270021897,8.25529121,5.077292466,10.34152513
C/C(=C\c1ccccc1Cl)C(=O)O,C[C@@H](Cc1ccccc1Cl)C(=O)O,0.96,1.6177,-0.49298,0.7291220183,8.915081542,3.515328942,11.62153315
C/C(=C\S(=O)(=O)Cc1ccccc1)c1ccccc1,C[C@H](CS(=O)(=O)Cc1ccccc1)c1ccccc1,0.96,1.73241,-0.51415,0.7355339173,7.241389414,3.331181735,9.827895603
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@@H]2C,0.96,0.51171,-0.56139,0.7792291744,8.153772049,3.414221633,9.013380244
CC(=O)NC(C)c1ccc(Cl)cc1,C=C(NC(C)=O)c1ccc(Cl)cc1,0.96,1.53617,-0.470085,0.6867021524,8.338912212,3.994718242,9.868684879
CC1(C)CC(/C(=C\Cc2ccccc2)C2CCCCC2)CC1(C)C,CC1(C)CC(C(CCc2ccccc2)C2CCCCC2)CC1(C)C,0.96,1.77854,-0.52845,0.7406820723,8.814332899,2.338647891,8.131684671
CCOC(=O)/C=C1\CCCN1C(C)=O,CCOC(=O)C[C@H]1CCCN1C(C)=O,0.96,1.514615,-0.465805,0.6775997018,8.158731526,5.009206142,9.527718431
C=C(Cc1ccccc1)C(=O)O,C[C@@H](Cc1ccccc1)C(=O)O,0.96,1.620815,-0.535215,0.8663576221,13.666264,5.019695584,8.919674754
C=C1CCc2ccccc21,C[C@@H]1CCc2ccccc21,0.96,1.149633333,N/A,0.8020930395,11.60763447,4.793501286,8.082178477
C=C(C(=O)O)c1ccc(CC(C)C)cc1,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,0.96,1.336895,-0.293755,0.9756452665,7.261757811,4.954029899,6.737662472
COC(=O)/C(=C/c1ccc(OC)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(OC)cc1)NC(C)=O,0.96,2.446505,N/A,0.8307922568,7.779326691,2.286830807,10.77400164
COc1ccc2c(c1)C=C(NC(C)=O)CC2,COc1ccc2c(c1)C[C@H](NC(C)=O)CC2,0.96,1.5234,-0.45202,0.8332090943,7.173604092,5.201681141,13.30578884
COCC1=C(c2ccc(OC)cc2)CCCC1,COC[C@@H]1CCCC[C@@H]1c1ccc(OC)cc1,0.96,1.63593,-0.52206,0.6790614517,10.15881868,2.039111947,6.869820224
COc1ccc(N2CC(C(C)C)=CC2=O)cc1,COc1ccc(N2CC(C(C)C)CC2=O)cc1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
CCOC(=O)/C=C(\C)Oc1ccccc1,CCOC(=O)C[C@@H](C)Oc1ccccc1,0.96,1.51051,-0.458875,0.7284522922,11.13864039,3.289969845,8.494177039
COC(=O)/C(=C/c1ccccc1Cl)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1Cl)NC(C)=O,0.96,1.424431667,N/A,0.9470392285,9.776756568,4.884463988,11.87405553
C=C(CC(=O)CCCC)C(=O)O,CCCCC(=O)C[C@@H](C)C(=O)O,0.96,0.6755125,-0.424795,0.7774005311,8.562378907,4.76286624,8.356271924
C=C(/C=C\C)/C=C(\C)c1ccccc1,C=C(/C=C\C)C[C@@H](C)c1ccccc1,0.96,1.59517,-0.41138,0.9618547335,10.74797865,4.300049124,14.24346495
CC(=O)N/C(=C\c1cccc(F)c1)C(=O)O,CC(=O)N[C@H](Cc1cccc(F)c1)C(=O)O,0.96,1.832445,-0.49552,0.7999848584,7.202902086,2.271769221,10.51796
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@@H](C)NC(C)=O,0.96,1.76922,-0.48795,0.9702408684,9.84364952,2.12466893,12.1395446
CC(C)(C)OC(=O)N1CCC=C(C(=O)O)C1,CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1,0.96,1.6177,-0.49298,0.7291220183,8.915081542,3.515328942,11.62153315
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.96,1.464925,-0.455615,0.8907531215,11.37056114,3.386952425,6.949326051
C/C=C1\CCCOC1=O,CC[C@@H]1CCCOC1=O,0.96,1.72788,-0.50478,0.7819022549,7.225914716,4.970599518,6.733345385
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.96,1.58667,-0.50811,0.7049303485,10.23360417,3.374113321,7.858702804
C=C(NC(C)=O)c1ccc(Cl)c(Cl)c1,CC(=O)N[C@@H](C)c1ccc(Cl)c(Cl)c1,0.96,1.52527,-0.468885,0.6591618524,7.26422468,3.417781681,6.960463413
C/C=C(\C)C(=O)O,CC[C@H](C)C(=O)O,0.96,1.104695,-0.460665,0.7027056933,8.959370641,4.844805466,9.901175434
CC(=O)NC1=CCCC(c2cccc(Cl)c2)=C1,CC(=O)N[C@H]1C=C(c2cccc(Cl)c2)CCC1,0.96,1.507525,-0.47039,0.6566751305,6.456242214,2.912549285,8.454253188
Cc1ccc2[nH]c(C)cc2c1,Cc1ccc2c(c1)C[C@H](C)N2,0.96,0.024435,-0.552135,0.6813792862,7.755409834,2.635234214,7.136929958
COc1ccc(/C(C)=C/c2ccccc2)cc1,COc1ccc([C@@H](C)Cc2ccccc2)cc1,0.96,1.96732,-0.55822,0.7400647596,10.78607088,2.785097395,9.428644441
CCCC/C=C(\OC(=O)c1ccccc1)P(=O)(OC)OC,CCCCC[C@H](OC(=O)c1ccccc1)P(=O)(OC)OC,0.96,1.518875,-0.423665,0.8711680022,7.239324602,3.827672545,11.00706915
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.96,1.72119,-0.51214,0.7494234532,10.26504744,3.562146798,7.619207334
COCO/C(=C(\NC(C)=O)c1ccc(Br)cc1)c1ccc(Br)cc1,COCO[C@@H](c1ccc(Br)cc1)[C@H](NC(C)=O)c1ccc(Br)cc1,0.96,1.53389,-0.448235,0.6860964871,9.330760282,4.456245256,8.104087775
C/C(=C\CC(=O)O)c1ccc(F)cc1,CC(CCC(=O)O)c1ccc(F)cc1,0.96,1.63842,-0.48617,0.8316425177,9.346611427,2.400546514,10.56734848
CC(C)/C=C(\C#N)CC(=O)[O-].[K+],CC(C)C[C@H](C#N)CC(=O)[O-].[K+],0.96,1.514455,-0.46971,0.5902324823,9.055134888,4.381836284,9.378985602
CC(=O)NC1=CCCc2ccccc21,CC(=O)NC1CCCc2ccccc21,0.96,1.69553,-0.52769,0.89078224,9.80486285,3.423390467,10.20212988
COC(=O)/C(NC(C)=O)=C(\c1ccccc1)c1cc2ccccc2o1,COC(=O)[C@@H](NC(C)=O)[C@H](c1ccccc1)c1cc2ccccc2o1,0.96,1.519625,-0.456385,0.717369782,9.380290979,2.767933084,10.67416246
COC(=O)/C=C(\C)c1ccccc1,COC(=O)C[C@H](C)c1ccccc1,0.96,1.96732,-0.55822,0.7400647596,10.78607088,2.785097395,9.428644441
COC(=O)/C=C(/B1OC(C)(C)C(C)(C)O1)c1ccc(C(C)(C)C)cc1,COC(=O)C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccc(C(C)(C)C)cc1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
COC(=O)/C(OC(C)=O)=C(\NC(C)=O)c1ccc(OC)cc1,COC(=O)[C@H](OC(C)=O)[C@@H](NC(C)=O)c1ccc(OC)cc1,0.96,1.507515,-0.4704,0.6566518356,6.3642726,2.679522633,8.076275172
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.96,1.33253,-0.56831,0.8948064201,7.251016401,5.103776963,10.62720635
CCc1cc2ccccc2s1,CC[C@@H]1Cc2ccccc2S1,0.96,0.46407,-0.71763,0.8602077898,9.743310519,2.031113484,10.90013675
COC(=O)/C=C(/C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.96,1.65354,-0.470445,0.6219658498,7.600622866,3.504381301,5.496098348
CC/C(=C\C(=O)OC)NC(C)=O,CC[C@H](CC(=O)OC)NC(C)=O,0.96,1.47995,-0.572715,0.7891993571,8.346862635,5.130934713,9.345720836
CC(=O)N/C(=C\c1cccc(F)c1)C(=O)O,CC(=O)NC(Cc1cccc(F)c1)C(=O)O,0.96,1.832445,-0.49552,0.7999848584,7.202902086,2.271769221,10.51796
CCOC(=O)/C=C(\C)c1ccc(OC)cc1,CCOC(=O)C[C@H](C)c1ccc(OC)cc1,0.96,1.96732,-0.55822,0.7400647596,10.78607088,2.785097395,9.428644441
CC(C)CNC(=O)/C(=C/c1ccccc1)CC(C)(C)C,CC(C)CNC(=O)C(Cc1ccccc1)CC(C)(C)C,0.96,1.59716,-0.51035,0.7089195863,7.384723863,3.040962448,9.138544163
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.96,1.45318,-0.50357,0.8114983228,10.51113026,5.244013802,9.066031213
CC(C)=CCC/C(C)=C\CO,CC(C)=CCC[C@H](C)CCO,0.96,1.4986,-0.567535,0.8098909802,9.287136137,5.068636829,9.424313393
CC(C)/C(=C\C(=O)c1ccccc1)c1ccccc1,CC(C)C(CC(=O)c1ccccc1)c1ccccc1,0.96,1.54714,-0.51135,0.6859625419,7.486603515,3.718579557,6.929480453
CCOC(=O)CC1=C(NC(C)=O)CCCC1,CCOC(=O)C[C@@H]1CCCC[C@@H]1NC(C)=O,0.96,1.48505,-0.45918,0.8076197354,7.943055095,4.654564499,12.01270029
COC(=O)NC1=CCCc2ccccc21,COC(=O)N[C@H]1CCCc2ccccc21,0.96,1.479445,-0.432395,0.7693172288,9.37401324,5.220302929,10.13561611
C/C(C(=O)O)=C(/c1ccccc1)C(F)(F)F,C[C@@H](C(=O)O)[C@@H](c1ccccc1)C(F)(F)F,0.96,1.62217,-0.50873,0.7281960492,10.27787476,2.477209421,7.899879394
C=C(CC)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.96,1.97807,-0.57191,0.7029852311,9.317490238,4.256944485,7.915118634
[H]/C=C(\NC(=O)OCc1ccccc1)P(=O)(OC)OC,COP(=O)(OC)[C@@H](C)NC(=O)OCc1ccccc1,0.96,1.56127,-0.45785,0.6759166511,9.122031935,2.954459505,9.72853326
CCOC(=O)/C=C(\CP(=O)(OCC)OCC)c1ccccc1,CCOC(=O)CC(CP(=O)(OCC)OCC)c1ccccc1,0.96,0.577,-0.451355,0.7651474562,11.84190841,5.106058018,12.38304936
CCOC(=O)/C(C)=C/CCc1ccccc1,CCOC(=O)C(C)CCCc1ccccc1,0.96,1.74549,-0.51269,0.8455378774,8.463361603,4.474618456,9.892677152
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.96,1.96048,-0.57151,0.6580204063,8.725774855,4.471064983,7.763666586
CC/C=C(\C)CCC(=O)CC,CCC[C@@H](C)CCC(=O)CC,0.96,1.493525,-0.48717,0.9185787831,7.201188017,2.732290639,6.683811188
C=C1c2ccccc2CCN1C(C)=O,CC(=O)N1CCc2ccccc2C1C,0.96,1.531105,-0.484445,0.6039938968,10.36710818,3.484530953,7.523383018
CCOC(=O)/C(C)=C(\C(=O)OCc1ccccc1)c1ccc(C)cc1,CCOC(=O)[C@@H](C)[C@H](C(=O)OCc1ccccc1)c1ccc(C)cc1,0.96,1.68783,-0.50378,0.8165824171,9.970337296,3.819734094,12.6964227
COc1ccc(/C=C(\C)CO)cc1,COc1ccc(CC(C)CO)cc1,0.96,1.59461,-0.51057,0.7064503354,10.31279154,3.717932768,7.001384472
Fc1ccc(-c2cc3cc(F)ccc3o2)cc1,Fc1ccc([C@@H]2Cc3cc(F)ccc3O2)cc1,0.96,-0.15685,-0.67435,0.905539508,7.597351794,2.751592049,7.284677534
CC(=O)NC1=C(C)CCCC1,CC(=O)N[C@H]1CCCC[C@H]1C,0.96,1.48505,-0.45918,0.8076197354,7.943055095,4.654564499,12.01270029
COC(=O)/C(=C\CCCC1OCCO1)NC=O,COC(=O)[C@@H](CCCCC1OCCO1)NC=O,0.96,1.80952,-0.50534,0.7833640048,9.223957328,2.86865668,9.181010933
C=C(CC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)O,C[C@@H](CC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)O,0.96,0.587825,-0.46877,0.8552751118,9.87385177,4.157430291,6.782918158
CC(C)/C=C(/B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,CC(C)C[C@H](B1OC(C)(C)C(C)(C)O1)N1CCOC1=O,0.96,1.530035,-0.471975,0.6396058517,6.503487815,2.939213083,9.048513328
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@@H](C)NC(C)=O,0.96,1.822625,-0.515995,0.6352555442,7.176668595,2.326696417,8.960295683
C/C(=C\C(N)=O)c1cccc(C)c1,Cc1cccc(C(C)CC(N)=O)c1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
COc1ccc(-c2cc3cc(F)ccc3o2)cc1,COc1ccc([C@@H]2Cc3cc(F)ccc3O2)cc1,0.96,-0.15685,-0.67435,0.905539508,7.597351794,2.751592049,7.284677534
C=C1c2ccc(OC)cc2CCN1C,COc1ccc2c(c1)CCN(C)[C@@H]2C,0.96,1.689575,-0.509415,0.9551865915,7.224765389,3.205787802,8.122069846
COc1ccccc1C1=CC(=O)OC1=O,COc1ccccc1[C@H]1CC(=O)OC1=O,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
CC(=O)N/C(C)=C/c1ccc2ccccc2c1,CC(=O)N[C@H](C)Cc1ccc2ccccc2c1,0.96,1.5234,-0.45202,0.8332090943,7.173604092,5.201681141,13.30578884
O=C(NC1=Cc2ccccc2CC1)c1ccccc1,O=C(NC1CCc2ccccc2C1)c1ccccc1,0.96,1.4986,-0.567535,0.8098909802,9.287136137,5.068636829,9.424313393
COC(=O)/C=C(\CP(=O)(OC)OC)c1ccc(Cl)cc1,COC(=O)C[C@H](CP(=O)(OC)OC)c1ccc(Cl)cc1,0.96,0.577,-0.451355,0.7651474562,11.84190841,5.106058018,12.38304936
O=C(C1=C(c2cc(OCc3ccccc3)ccc2OCc2ccccc2)CCC1)c1ccc(OCc2ccccc2)cc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@@H]1CCC[C@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,0.96,1.499365,-0.445305,0.7676458256,9.061552122,4.172768951,9.072296847
C=C(c1ccc2ccccc2c1)c1ccccn1,C[C@@H](c1ccc2ccccc2c1)c1ccccn1,0.96,1.507515,-0.4704,0.6566518356,6.3642726,2.679522633,8.076275172
C=C(OC(=O)N(CC)CC)c1ccccc1,CCN(CC)C(=O)O[C@@H](C)c1ccccc1,0.96,1.51916,-0.43981,0.7997868524,7.499018641,1.762595396,8.345121794
C=C(OC(C)=O)c1ccccc1,CC(=O)O[C@H](C)c1ccccc1,0.96,1.514145,-0.465045,0.6589172568,5.229702973,2.084324177,6.747879825
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.96,1.98165,-0.55831,0.7583337216,9.037869216,2.576783465,10.05525403
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.96,1.97668,-0.55447,0.7259539228,12.16518844,3.829336008,8.146099733
CCOC(=O)/C(C)=C(\C(=O)OCC)c1ccccc1,CCOC(=O)C(C)C(C(=O)OCC)c1ccccc1,0.96,1.72788,-0.50478,0.7819022549,7.225914716,4.970599518,6.733345385
CON(C)C(=O)/C=C(\C)c1ccc(F)cc1,CON(C)C(=O)CC(C)c1ccc(F)cc1,0.96,1.55399,-0.48818,0.828835492,7.976341383,2.054089626,9.434399633
CCCCCCCOC(=O)/C(C)=C/c1ccccc1,CCCCCCCOC(=O)[C@H](C)Cc1ccccc1,0.96,1.74549,-0.51269,0.8455378774,8.463361603,4.474618456,9.892677152
COC(=O)/C=C1\CCCN1C(C)=O,COC(=O)C[C@H]1CCCN1C(C)=O,0.96,1.51355,-0.465195,0.6837670052,10.82546889,4.33401423,10.07339836
CCOC(=O)/C=C(/C)Oc1ccccc1Br,CCOC(=O)C[C@H](C)Oc1ccccc1Br,0.96,1.51051,-0.458875,0.7284522922,11.13864039,3.289969845,8.494177039
O=C(O)C1=CCCNC1,O=C(O)[C@@H]1CCCNC1,0.96,1.6177,-0.49298,0.7291220183,8.915081542,3.515328942,11.62153315
Cc1ccc(S(=O)(=O)N2CCC=C(c3ccc(C(F)(F)F)cc3)C2)cc1,Cc1ccc(S(=O)(=O)N2CCCC(c3ccc(C(F)(F)F)cc3)C2)cc1,0.96,1.59669,-0.50828,0.679096394,11.91162059,3.427627662,6.748729114
COC(=O)/C(=C/c1ccccc1)NC(=O)OC(C)(C)C,COC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.96,1.649215,-0.48689,0.7164554603,10.64262069,4.496498916,10.05450602
C/C(C(=O)O)=C1/C=Cc2ccccc2C1,C[C@@H](C(=O)O)C1C=Cc2ccccc2C1,0.96,1.459325,-0.583785,0.8646338054,8.69589782,4.534234463,9.127586055
C=C(c1ccccc1)c1cc(Br)ccc1C(=O)O,CC(c1ccccc1)c1cc(Br)ccc1C(=O)O,0.96,1.6234,-0.49906,0.7178997391,8.651468904,2.429143137,10.52973369
COc1ccc(/C(C)=C/c2ccccc2)cc1,COc1ccc([C@H](C)Cc2ccccc2)cc1,0.96,1.96728,-0.55821,0.7399715803,12.13163117,3.896844719,8.358685354
COC(=O)/C=C(\C(=O)OC)c1cccc(C)c1,COC(=O)CC(C(=O)OC)c1cccc(C)c1,0.96,1.78728,-0.53115,0.7317950988,9.101365678,3.791949251,9.440015492
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.96,1.677845,-0.52884,0.953538483,11.10385273,4.648354969,7.682716124
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.96,1.96732,-0.55822,0.7400647596,10.78607088,2.785097395,9.428644441
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.96,1.70144,-0.51217,0.7349923127,7.47949295,3.881831729,8.803921298
CC(C)(C)OC(=O)N1CCCC/C(=C\c2cccs2)C1=O,CC(C)(C)OC(=O)N1CCCC[C@@H](Cc2cccs2)C1=O,0.96,1.61309,-0.50272,0.7225994689,8.592068272,3.756354471,8.590971106
CCOC(=O)/C(=C/c1ccc(OC)cc1)NC(C)=O,COC(=O)C(Cc1ccc(OC)cc1)NC(C)=O,0.96,1.560625,-0.47559,0.6785547894,8.609057483,4.066448449,10.73151123
CC(=O)N/C(=C\[N+](=O)[O-])c1ccc(C)cc1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccc(C)cc1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.96,1.68962,-0.512595,0.6460934588,13.21868537,4.838342678,8.521966862
COC(=O)/C(NC(C)=O)=C(/c1ccccc1)c1cc(C)cc(C)c1,COC(=O)[C@@H](NC(C)=O)[C@@H](c1ccccc1)c1cc(C)cc(C)c1,0.96,1.519625,-0.456385,0.717369782,9.380290979,2.767933084,10.67416246
CCOC(=O)/C=C(\C)Oc1ccc(C)cc1,CCOC(=O)C[C@@H](C)Oc1ccc(C)cc1,0.96,1.51051,-0.458875,0.7284522922,11.13864039,3.289969845,8.494177039
COC(=O)c1ccc(C2=C(NC(C)=O)CCCCC2)cc1,COC(=O)c1ccc([C@@H]2CCCCC[C@@H]2NC(C)=O)cc1,0.96,1.370935,-0.575295,0.7669062151,7.82133681,3.142030778,11.33513206
Cc1ccc2c(c1)S(=O)(=O)NC(c1ccccc1)=C2,Cc1ccc2c(c1)S(=O)(=O)NC(c1ccccc1)C2,0.96,0.974725,-0.42536,0.7141318021,12.67108106,4.288355388,6.723764971
C/C(=C\C(=O)c1cccs1)C(=O)O,C[C@H](CC(=O)c1cccs1)C(=O)O,0.96,1.525255,-0.438165,0.7270021897,8.25529121,5.077292466,10.34152513
CCCOC(=O)/C=C(/B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,0.96,1.67506,-0.55544,0.9083640048,8.69589782,4.534234463,9.127586055
COc1ccc(/C(=C/C(=O)O)c2cc(OC)c(OC)c(OC)c2)cc1,COc1ccc(C(CC(=O)O)c2cc(OC)c(OC)c(OC)c2)cc1,0.96,1.568655,-0.51378,0.7875512486,6.897466779,2.813111773,8.276141537
C/C=C(\C)C(=O)O,CC[C@H](C)C(=O)O,0.96,1.09833,-0.44735,0.7289764256,8.272783092,3.577955775,12.03450052
C/C=C(\C)c1ccccc1,CC[C@@H](C)c1ccccc1,0.96,1.96728,-0.55821,0.7399715803,12.13163117,3.896844719,8.358685354
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.96,1.628105,-0.523705,0.6707626724,9.52885495,4.244809764,11.9517405
COC(=O)/C(NC(=O)OC(C)(C)C)=C(/c1ccc(OC)cc1)c1cc(F)cc(F)c1,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](c1ccc(OC)cc1)c1cc(F)cc(F)c1,0.96,1.51697,-0.4542,0.707958675,10.03205573,3.561434765,7.662696436
CC(=O)N/C(=C\[N+](=O)[O-])c1ccc2ccccc2c1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccc2ccccc2c1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
CC(=O)N/C(=C\c1ccccc1)C(=O)O,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.96,1.44202,-0.45473,0.9006767145,10.09120384,4.017964097,7.974834834
C/C(=C\C(=O)c1ccccc1)C(=O)O,C[C@H](CC(=O)c1ccccc1)C(=O)O,0.96,0.561095,-0.43476,0.7183656355,9.859838153,4.730852755,10.27032911
C/C(=C\[N+](=O)[O-])c1ccc(Br)cc1,CC(C[N+](=O)[O-])c1ccc(Br)cc1,0.96,1.519625,-0.456385,0.717369782,9.380290979,2.767933084,10.67416246
COC/C=C(\NC(C)=O)C(=O)OC,COCC[C@@H](NC(C)=O)C(=O)OC,0.96,1.58237,-0.485315,0.6287504659,11.12603588,4.473877416,11.34460671
COc1cccc(/C(C)=C/[N+](=O)[O-])c1,COc1cccc(C(C)C[N+](=O)[O-])c1,0.96,1.519625,-0.456385,0.717369782,9.380290979,2.767933084,10.67416246
CC/C(=C\[Si](C)(C)C)C1CCCCC1,CCC(C[Si](C)(C)C)C1CCCCC1,0.96,1.74853,-0.52346,0.7500815319,7.240194561,2.173563832,8.642659755
Cc1cc2ccc(F)cc2[nH]1,C[C@H]1Cc2ccc(F)cc2N1,0.96,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
C/C(=C\c1ccc(F)cc1)C(=O)O,C[C@@H](Cc1ccc(F)cc1)C(=O)O,0.96,1.459325,-0.583785,0.8646338054,8.69589782,4.534234463,9.127586055
C=C(C(=O)O)c1cccc(C)c1C,Cc1cccc([C@H](C)C(=O)O)c1C,0.96,1.620815,-0.535215,0.8663576221,13.666264,5.019695584,8.919674754
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.96,1.828875,-0.504795,0.7236186172,8.354570938,2.922724987,8.268998895
O=C(O)/C(=C/c1ccccc1)NC(=O)c1ccccc1,O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccccc1,0.96,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
C/C(=C\c1ccccc1)C(=O)O,C[C@@H](Cc1ccccc1)C(=O)O,0.96,1.64526,-0.48746,0.8181606411,8.420234808,4.713239725,8.247265352
COc1c(/C(=C\C(C)=O)c2ccccc2)c(=O)oc2ccccc12,COc1c([C@@H](CC(C)=O)c2ccccc2)c(=O)oc2ccccc12,0.96,1.522535,-0.449525,0.6896372997,9.287136137,5.068636829,9.424313393
C/C=C(\C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.96,1.96732,-0.55822,0.7400647596,10.78607088,2.785097395,9.428644441
OCC1=CCCOC1,OC[C@H]1CCCOC1,0.96,1.73241,-0.51415,0.7355339173,7.241389414,3.331181735,9.827895603
